id, Class
224119,38
224120,38
224121,38
224122,38
224123,24
224124,24
224125,7
224126,9
224127,7
224128,9
224129,9
224130,9
224131,9
224132,9
224133,9
224134,9
224135,9
224136,9
224137,9
224138,9
224139,9
224140,9
224141,9
224142,9
224143,9
224144,9
224145,9
224146,9
224147,9
224148,9
224149,9
224150,9
224151,9
224152,38
224153,38
224154,38
224155,38
224156,38
224157,38
224158,38
224159,38
224160,30
224161,30
224162,30
224163,30
224164,30
224165,30
224166,16
224167,7
224168,7
224169,16
224170,16
224171,7
224172,7
224173,10
224174,14
224175,14
224176,14
224177,14
224178,26
224179,14
224180,14
224181,14
224182,17
224183,17
224184,14
224185,14
224186,14
224187,14
224188,14
224189,14
224190,17
224191,17
224192,12
224193,12
224194,10
224195,10
224196,10
224197,10
224198,10
224199,10
224200,10
224201,10
224202,10
224203,10
224204,10
224205,0
224206,0
224207,13
224208,10
224209,10
224210,12
224211,12
224212,12
224213,12
224214,12
224215,12
224216,12
224217,12
224218,12
224219,12
224220,12
224221,5
224222,38
224223,32
224224,38
224225,32
224226,32
224227,32
224228,14
224229,14
224230,14
224231,14
224232,14
224233,14
224234,14
224235,14
224236,14
224237,7
224238,7
224239,7
224240,7
224241,7
224242,7
224243,7
224244,7
224245,7
224246,7
224247,7
224248,7
224249,13
224250,13
224251,13
224252,13
224253,13
224254,13
224255,13
224256,13
224257,13
224258,31
224259,31
224260,31
224261,31
224262,31
224263,31
224264,31
224265,31
224266,31
224267,31
224268,31
224269,31
224270,35
224271,35
224272,35
224273,35
224274,35
224275,35
224276,35
224277,35
224278,38
224279,38
224280,35
224281,35
224282,0
224283,0
224284,0
224285,0
224286,0
224287,0
224288,0
224289,0
224290,0
224291,0
224292,38
224293,38
224294,38
224295,38
224296,38
224297,38
224298,38
224299,38
224300,16
224301,13
224302,7
224303,7
224304,7
224305,7
224306,7
224307,7
224308,7
224309,7
224310,7
224311,7
224312,7
224313,7
224314,7
224315,7
224316,14
224317,14
224318,14
224319,14
224320,14
224321,38
224322,38
224323,38
224324,38
224325,38
224326,38
224327,38
224328,38
224329,38
224330,24
224331,24
224332,14
224333,14
224334,14
224335,13
224336,9
224337,9
224338,9
224339,7
224340,7
224341,7
224342,9
224343,9
224344,9
224345,9
224346,9
224347,14
224348,14
224349,14
224350,14
224351,38
224352,14
224353,14
224354,14
224355,14
224356,14
224357,14
224358,14
224359,14
224360,14
224361,8
224362,8
224363,8
224364,2
224365,2
224366,8
224367,8
224368,8
224369,8
224370,8
224371,38
224372,38
224373,38
224374,38
224375,38
224376,38
224377,38
224378,38
224379,38
224380,38
224381,38
224382,38
224383,30
224384,30
224385,30
224386,30
224387,30
224388,3
224389,3
224390,3
224391,3
224392,3
224393,3
224394,3
224395,3
224396,3
224397,3
224398,3
224399,3
224400,3
224401,3
224402,3
224403,3
224404,3
224405,3
224406,3
224407,38
224408,38
224409,38
224410,31
224411,31
224412,31
224413,38
224414,38
224415,38
224416,38
224417,38
224418,18
224419,18
224420,18
224421,18
224422,0
224423,1
224424,1
224425,1
224426,1
224427,17
224428,17
224429,17
224430,17
224431,17
224432,35
224433,31
224434,35
224435,31
224436,35
224437,35
224438,35
224439,35
224440,35
224441,35
224442,35
224443,38
224444,38
224445,38
224446,38
224447,16
224448,16
224449,16
224450,16
224451,16
224452,16
224453,16
224454,16
224455,4
224456,4
224457,17
224458,17
224459,10
224460,1
224461,1
224462,1
224463,1
224464,17
224465,17
224466,17
224467,17
224468,17
224469,17
224470,17
224471,17
224472,17
224473,23
224474,29
224475,1
224476,1
224477,1
224478,38
224479,38
224480,38
224481,38
224482,38
224483,25
224484,25
224485,27
224486,2
224487,2
224488,3
224489,3
224490,4
224491,4
224492,4
224493,4
224494,2
224495,2
224496,2
224497,2
224498,38
224499,18
224500,18
224501,18
224502,18
224503,18
224504,18
224505,18
224506,1
224507,1
224508,1
224509,1
224510,1
224511,1
224512,38
224513,38
224514,38
224515,38
224516,38
224517,38
224518,38
224519,38
224520,38
224521,30
224522,30
224523,30
224524,30
224525,30
224526,2
224527,2
224528,2
224529,2
224530,4
224531,2
224532,2
224533,2
224534,38
224535,38
224536,38
224537,38
224538,38
224539,38
224540,38
224541,38
224542,29
224543,29
224544,29
224545,1
224546,1
224547,1
224548,1
224549,1
224550,1
224551,35
224552,31
224553,31
224554,31
224555,31
224556,31
224557,31
224558,31
224559,38
224560,38
224561,38
224562,33
224563,29
224564,29
224565,1
224566,1
224567,8
224568,8
224569,8
224570,1
224571,1
224572,1
224573,38
224574,38
224575,38
224576,38
224577,38
224578,38
224579,38
224580,30
224581,30
224582,4
224583,17
224584,17
224585,38
224586,38
224587,18
224588,18
224589,38
224590,38
224591,38
224592,38
224593,38
224594,30
224595,30
224596,30
224597,30
224598,30
224599,30
224600,30
224601,13
224602,16
224603,16
224604,16
224605,7
224606,7
224607,7
224608,7
224609,7
224610,7
224611,7
224612,7
224613,7
224614,7
224615,14
224616,26
224617,14
224618,17
224619,17
224620,17
224621,17
224622,14
224623,14
224624,14
224625,17
224626,1
224627,1
224628,1
224629,1
224630,17
224631,17
224632,38
224633,38
224634,38
224635,38
224636,38
224637,38
224638,38
224639,25
224640,25
224641,2
224642,12
224643,4
224644,12
224645,2
224646,2
224647,2
224648,2
224649,2
224650,19
224651,19
224652,19
224653,18
224654,18
224655,18
224656,38
224657,38
224658,38
224659,38
224660,38
224661,38
224662,28
224663,28
224664,38
224665,38
224666,28
224667,28
224668,38
224669,16
224670,7
224671,7
224672,7
224673,7
224674,7
224675,7
224676,7
224677,7
224678,13
224679,13
224680,13
224681,38
224682,38
224683,38
224684,38
224685,38
224686,38
224687,38
224688,34
224689,34
224690,38
224691,38
224692,38
224693,38
224694,38
224695,38
224696,38
224697,38
224698,38
224699,33
224700,33
224701,33
224702,33
224703,28
224704,14
224705,14
224706,14
224707,14
224708,14
224709,14
224710,0
224711,0
224712,0
224713,0
224714,0
224715,0
224716,0
224717,0
224718,0
224719,0
224720,0
224721,0
224722,3
224723,3
224724,3
224725,3
224726,3
224727,3
224728,3
224729,3
224730,3
224731,3
224732,11
224733,11
224734,11
224735,3
224736,3
224737,11
224738,11
224739,13
224740,13
224741,13
224742,13
224743,9
224744,7
224745,38
224746,14
224747,17
224748,17
224749,17
224750,17
224751,17
224752,17
224753,17
224754,35
224755,35
224756,36
224757,35
224758,35
224759,35
224760,35
224761,35
224762,35
224763,31
224764,35
224765,35
224766,31
224767,36
224768,36
224769,36
224770,36
224771,36
224772,36
224773,36
224774,36
224775,36
224776,36
224777,36
224778,0
224779,0
224780,0
224781,0
224782,0
224783,0
224784,0
224785,0
224786,0
224787,0
224788,0
224789,0
224790,0
224791,0
224792,0
224793,5
224794,5
224795,5
224796,5
224797,5
224798,5
224799,5
224800,1
224801,1
224802,1
224803,31
224804,35
224805,35
224806,35
224807,35
224808,35
224809,35
224810,35
224811,35
224812,35
224813,38
224814,38
224815,38
224816,38
224817,23
224818,23
224819,1
224820,1
224821,1
224822,12
224823,12
224824,1
224825,2
224826,2
224827,19
224828,19
224829,19
224830,4
224831,4
224832,4
224833,4
224834,4
224835,4
224836,4
224837,32
224838,23
224839,23
224840,13
224841,4
224842,4
224843,4
224844,4
224845,1
224846,1
224847,1
224848,19
224849,19
224850,19
224851,19
224852,19
224853,7
224854,9
224855,9
224856,7
224857,7
224858,9
224859,7
224860,7
224861,9
224862,9
224863,7
224864,9
224865,9
224866,9
224867,9
224868,9
224869,9
224870,9
224871,9
224872,9
224873,9
224874,9
224875,9
224876,9
224877,9
224878,3
224879,3
224880,3
224881,3
224882,3
224883,1
224884,1
224885,1
224886,20
224887,19
224888,19
224889,3
224890,1
224891,38
224892,38
224893,38
224894,4
224895,4
224896,4
224897,0
224898,0
224899,0
224900,0
224901,0
224902,0
224903,38
224904,38
224905,38
224906,38
224907,38
224908,38
224909,38
224910,38
224911,27
224912,27
224913,27
224914,27
224915,16
224916,16
224917,16
224918,16
224919,7
224920,7
224921,7
224922,7
224923,7
224924,7
224925,7
224926,7
224927,7
224928,7
224929,7
224930,7
224931,7
224932,7
224933,7
224934,7
224935,7
224936,19
224937,19
224938,19
224939,9
224940,4
224941,4
224942,4
224943,4
224944,4
224945,4
224946,9
224947,4
224948,4
224949,2
224950,31
224951,31
224952,31
224953,31
224954,31
224955,31
224956,31
224957,18
224958,18
224959,19
224960,19
224961,19
224962,18
224963,3
224964,3
224965,3
224966,3
224967,3
224968,3
224969,3
224970,3
224971,11
224972,11
224973,11
224974,11
224975,9
224976,9
224977,11
224978,11
224979,11
224980,3
224981,13
224982,13
224983,13
224984,13
224985,9
224986,9
224987,9
224988,4
224989,9
224990,38
224991,38
224992,38
224993,38
224994,38
224995,27
224996,27
224997,0
224998,1
224999,1
225000,1
225001,3
225002,8
225003,8
225004,8
225005,8
225006,8
225007,8
225008,8
225009,8
225010,8
225011,8
225012,8
225013,8
225014,1
225015,5
225016,5
225017,5
225018,17
225019,17
225020,17
225021,38
225022,31
225023,31
225024,31
225025,31
225026,31
225027,1
225028,1
225029,1
225030,1
225031,38
225032,38
225033,38
225034,38
225035,38
225036,38
225037,32
225038,25
225039,29
225040,29
225041,29
225042,14
225043,14
225044,14
225045,14
225046,7
225047,7
225048,7
225049,7
225050,7
225051,7
225052,7
225053,7
225054,38
225055,38
225056,38
225057,38
225058,38
225059,38
225060,38
225061,38
225062,38
225063,38
225064,38
225065,38
225066,30
225067,30
225068,30
225069,30
225070,16
225071,16
225072,16
225073,14
225074,14
225075,14
225076,14
225077,14
225078,14
225079,14
225080,14
225081,14
225082,14
225083,2
225084,2
225085,2
225086,2
225087,2
225088,2
225089,2
225090,2
225091,38
225092,38
225093,38
225094,38
225095,38
225096,38
225097,38
225098,38
225099,38
225100,38
225101,38
225102,29
225103,28
225104,9
225105,9
225106,7
225107,7
225108,7
225109,9
225110,9
225111,9
225112,9
225113,7
225114,11
225115,11
225116,11
225117,7
225118,38
225119,38
225120,38
225121,38
225122,38
225123,4
225124,13
225125,13
225126,13
225127,13
225128,38
225129,38
225130,38
225131,38
225132,35
225133,35
225134,35
225135,35
225136,35
225137,35
225138,35
225139,35
225140,35
225141,35
225142,35
225143,35
225144,35
225145,35
225146,36
225147,36
225148,36
225149,36
225150,36
225151,36
225152,36
225153,36
225154,36
225155,36
225156,36
225157,36
225158,36
225159,36
225160,36
225161,36
225162,0
225163,0
225164,0
225165,0
225166,0
225167,0
225168,0
225169,0
225170,0
225171,37
225172,37
225173,37
225174,37
225175,37
225176,37
225177,3
225178,3
225179,3
225180,3
225181,2
225182,3
225183,2
225184,3
225185,2
225186,38
225187,38
225188,38
225189,38
225190,22
225191,22
225192,22
225193,22
225194,17
225195,17
225196,17
225197,17
225198,17
225199,17
225200,17
225201,38
225202,38
225203,38
225204,38
225205,38
225206,38
225207,38
225208,25
225209,25
225210,7
225211,7
225212,7
225213,7
225214,7
225215,7
225216,7
225217,7
225218,7
225219,14
225220,14
225221,14
225222,14
225223,14
225224,14
225225,38
225226,38
225227,38
225228,38
225229,38
225230,38
225231,30
225232,30
225233,35
225234,35
225235,35
225236,35
225237,35
225238,35
225239,35
225240,35
225241,35
225242,35
225243,35
225244,5
225245,5
225246,5
225247,5
225248,5
225249,5
225250,5
225251,5
225252,5
225253,5
225254,5
225255,5
225256,5
225257,38
225258,38
225259,38
225260,38
225261,38
225262,38
225263,38
225264,38
225265,1
225266,1
225267,1
225268,1
225269,1
225270,1
225271,20
225272,20
225273,20
225274,20
225275,20
225276,38
225277,38
225278,38
225279,27
225280,27
225281,27
225282,14
225283,14
225284,14
225285,14
225286,0
225287,0
225288,0
225289,0
225290,0
225291,0
225292,0
225293,0
225294,0
225295,0
225296,31
225297,31
225298,31
225299,31
225300,31
225301,0
225302,0
225303,0
225304,0
225305,0
225306,0
225307,16
225308,16
225309,16
225310,16
225311,16
225312,16
225313,16
225314,16
225315,16
225316,16
225317,16
225318,16
225319,7
225320,7
225321,7
225322,7
225323,7
225324,7
225325,7
225326,7
225327,7
225328,7
225329,36
225330,36
225331,36
225332,36
225333,36
225334,36
225335,36
225336,36
225337,36
225338,36
225339,38
225340,38
225341,16
225342,16
225343,16
225344,16
225345,16
225346,16
225347,16
225348,16
225349,16
225350,7
225351,7
225352,7
225353,7
225354,7
225355,7
225356,7
225357,26
225358,26
225359,26
225360,17
225361,17
225362,17
225363,17
225364,17
225365,38
225366,17
225367,38
225368,38
225369,38
225370,38
225371,38
225372,38
225373,38
225374,38
225375,38
225376,7
225377,7
225378,7
225379,7
225380,7
225381,7
225382,7
225383,7
225384,7
225385,7
225386,7
225387,7
225388,7
225389,7
225390,7
225391,7
225392,13
225393,13
225394,13
225395,13
225396,13
225397,13
225398,13
225399,13
225400,13
225401,13
225402,38
225403,38
225404,38
225405,15
225406,15
225407,15
225408,15
225409,15
225410,15
225411,15
225412,1
225413,1
225414,1
225415,1
225416,1
225417,1
225418,1
225419,17
225420,17
225421,17
225422,17
225423,17
225424,17
225425,17
225426,17
225427,17
225428,17
225429,17
225430,17
225431,17
225432,25
225433,25
225434,12
225435,12
225436,12
225437,12
225438,12
225439,12
225440,12
225441,12
225442,12
225443,12
225444,19
225445,19
225446,19
225447,3
225448,3
225449,3
225450,8
225451,8
225452,8
225453,3
225454,3
225455,3
225456,3
225457,3
225458,3
225459,3
225460,3
225461,35
225462,35
225463,35
225464,35
225465,35
225466,35
225467,35
225468,35
225469,35
225470,38
225471,38
225472,38
225473,38
225474,38
225475,18
225476,18
225477,18
225478,0
225479,0
225480,0
225481,0
225482,0
225483,0
225484,0
225485,0
225486,0
225487,26
225488,26
225489,26
225490,1
225491,1
225492,1
225493,1
225494,1
225495,38
225496,38
225497,38
225498,38
225499,38
225500,38
225501,38
225502,30
225503,30
225504,30
225505,30
225506,30
225507,30
225508,30
225509,30
225510,2
225511,2
225512,2
225513,2
225514,2
225515,2
225516,14
225517,14
225518,14
225519,14
225520,14
225521,14
225522,14
225523,14
225524,0
225525,0
225526,0
225527,0
225528,0
225529,0
225530,0
225531,1
225532,1
225533,19
225534,19
225535,19
225536,19
225537,12
225538,12
225539,12
225540,38
225541,10
225542,10
225543,10
225544,10
225545,10
225546,10
225547,10
225548,10
225549,10
225550,10
225551,10
225552,13
225553,13
225554,13
225555,0
225556,0
225557,0
225558,0
225559,0
225560,0
225561,0
225562,14
225563,14
225564,14
225565,14
225566,14
225567,14
225568,14
225569,14
225570,3
225571,3
225572,3
225573,3
225574,3
225575,3
225576,3
225577,3
225578,3
225579,3
225580,3
225581,3
225582,3
225583,3
225584,38
225585,38
225586,38
225587,38
225588,38
225589,38
225590,27
225591,13
225592,13
225593,13
225594,13
225595,13
225596,9
225597,9
225598,7
225599,9
225600,9
225601,9
225602,9
225603,9
225604,38
225605,38
225606,38
225607,38
225608,38
225609,38
225610,38
225611,38
225612,38
225613,38
225614,23
225615,23
225616,2
225617,3
225618,3
225619,3
225620,3
225621,3
225622,3
225623,3
225624,3
225625,3
225626,3
225627,3
225628,3
225629,19
225630,38
225631,38
225632,38
225633,38
225634,38
225635,38
225636,38
225637,38
225638,34
225639,29
225640,28
225641,28
225642,28
225643,28
225644,28
225645,7
225646,7
225647,7
225648,7
225649,7
225650,7
225651,7
225652,7
225653,7
225654,7
225655,7
225656,7
225657,7
225658,7
225659,7
225660,38
225661,36
225662,36
225663,36
225664,36
225665,36
225666,36
225667,36
225668,36
225669,36
225670,36
225671,1
225672,1
225673,1
225674,1
225675,38
225676,38
225677,38
225678,38
225679,38
225680,38
225681,38
225682,24
225683,27
225684,1
225685,1
225686,1
225687,1
225688,1
225689,1
225690,1
225691,1
225692,35
225693,35
225694,35
225695,35
225696,35
225697,35
225698,38
225699,38
225700,38
225701,38
225702,38
225703,38
225704,18
225705,18
225706,0
225707,0
225708,0
225709,0
225710,0
225711,0
225712,0
225713,38
225714,35
225715,35
225716,35
225717,35
225718,35
225719,35
225720,35
225721,35
225722,35
225723,35
225724,35
225725,1
225726,12
225727,12
225728,1
225729,5
225730,5
225731,12
225732,12
225733,12
225734,12
225735,12
225736,12
225737,12
225738,12
225739,12
225740,13
225741,12
225742,13
225743,7
225744,7
225745,7
225746,7
225747,7
225748,7
225749,7
225750,7
225751,7
225752,7
225753,7
225754,13
225755,13
225756,13
225757,13
225758,13
225759,38
225760,13
225761,4
225762,4
225763,4
225764,4
225765,38
225766,38
225767,38
225768,38
225769,13
225770,38
225771,24
225772,7
225773,7
225774,9
225775,9
225776,7
225777,9
225778,9
225779,7
225780,7
225781,7
225782,7
225783,7
225784,7
225785,7
225786,7
225787,7
225788,7
225789,36
225790,36
225791,36
225792,36
225793,36
225794,36
225795,36
225796,36
225797,36
225798,36
225799,36
225800,36
225801,0
225802,0
225803,0
225804,0
225805,0
225806,35
225807,35
225808,35
225809,35
225810,35
225811,35
225812,35
225813,35
225814,35
225815,35
225816,35
225817,35
225818,1
225819,1
225820,1
225821,1
225822,1
225823,1
225824,1
225825,38
225826,38
225827,38
225828,38
225829,38
225830,38
225831,38
225832,38
225833,38
225834,38
225835,23
225836,23
225837,29
225838,1
225839,1
225840,2
225841,2
225842,2
225843,2
225844,1
225845,1
225846,17
225847,17
225848,17
225849,17
225850,17
225851,17
225852,17
225853,17
225854,17
225855,17
225856,17
225857,17
225858,17
225859,17
225860,17
225861,17
225862,17
225863,17
225864,17
225865,37
225866,37
225867,37
225868,37
225869,37
225870,37
225871,37
225872,37
225873,17
225874,17
225875,17
225876,17
225877,17
225878,17
225879,17
225880,17
225881,17
225882,38
225883,35
225884,35
225885,35
225886,35
225887,35
225888,35
225889,35
225890,35
225891,35
225892,35
225893,35
225894,35
225895,35
225896,35
225897,35
225898,35
225899,0
225900,0
225901,1
225902,1
225903,1
225904,0
225905,19
225906,19
225907,19
225908,19
225909,19
225910,19
225911,19
225912,19
225913,15
225914,15
225915,15
225916,5
225917,5
225918,5
225919,5
225920,5
225921,5
225922,18
225923,5
225924,5
225925,14
225926,14
225927,0
225928,0
225929,0
225930,0
225931,0
225932,0
225933,0
225934,38
225935,38
225936,38
225937,38
225938,38
225939,38
225940,38
225941,38
225942,38
225943,7
225944,7
225945,7
225946,7
225947,7
225948,7
225949,7
225950,7
225951,7
225952,7
225953,7
225954,7
225955,7
225956,7
225957,17
225958,17
225959,14
225960,14
225961,14
225962,14
225963,14
225964,18
225965,18
225966,18
225967,18
225968,18
225969,19
225970,19
225971,38
225972,36
225973,36
225974,36
225975,36
225976,36
225977,35
225978,31
225979,31
225980,35
225981,36
225982,36
225983,36
225984,36
225985,36
225986,36
225987,38
225988,38
225989,38
225990,38
225991,16
225992,16
225993,16
225994,16
225995,16
225996,7
225997,7
225998,16
225999,17
226000,17
226001,17
226002,17
226003,17
226004,14
226005,14
226006,14
226007,5
226008,5
226009,12
226010,12
226011,12
226012,13
226013,13
226014,18
226015,18
226016,18
226017,38
226018,38
226019,38
226020,38
226021,38
226022,38
226023,24
226024,4
226025,4
226026,4
226027,4
226028,33
226029,33
226030,33
226031,33
226032,33
226033,33
226034,33
226035,33
226036,33
226037,33
226038,33
226039,38
226040,16
226041,16
226042,16
226043,16
226044,7
226045,7
226046,7
226047,16
226048,17
226049,17
226050,17
226051,17
226052,17
226053,38
226054,38
226055,37
226056,37
226057,37
226058,38
226059,38
226060,38
226061,38
226062,17
226063,17
226064,17
226065,17
226066,17
226067,17
226068,17
226069,38
226070,38
226071,38
226072,38
226073,38
226074,21
226075,21
226076,21
226077,21
226078,21
226079,21
226080,21
226081,21
226082,1
226083,8
226084,1
226085,1
226086,1
226087,1
226088,1
226089,1
226090,1
226091,1
226092,1
226093,1
226094,1
226095,38
226096,38
226097,38
226098,36
226099,36
226100,36
226101,36
226102,36
226103,36
226104,36
226105,36
226106,36
226107,36
226108,36
226109,36
226110,38
226111,38
226112,38
226113,38
226114,29
226115,29
226116,29
226117,23
226118,23
226119,23
226120,1
226121,1
226122,1
226123,1
226124,38
226125,38
226126,38
226127,38
226128,38
226129,29
226130,29
226131,29
226132,29
226133,29
226134,29
226135,29
226136,30
226137,7
226138,7
226139,7
226140,7
226141,7
226142,7
226143,7
226144,14
226145,14
226146,14
226147,14
226148,14
226149,14
226150,38
226151,38
226152,26
226153,1
226154,1
226155,1
226156,1
226157,1
226158,1
226159,1
226160,38
226161,38
226162,38
226163,38
226164,38
226165,38
226166,21
226167,21
226168,21
226169,21
226170,21
226171,21
226172,21
226173,21
226174,21
226175,21
226176,7
226177,7
226178,7
226179,7
226180,7
226181,7
226182,7
226183,7
226184,7
226185,14
226186,14
226187,14
226188,14
226189,14
226190,38
226191,38
226192,38
226193,38
226194,30
226195,38
226196,38
226197,38
226198,38
226199,38
226200,38
226201,30
226202,30
226203,30
226204,30
226205,30
226206,30
226207,30
226208,16
226209,16
226210,16
226211,1
226212,1
226213,1
226214,1
226215,38
226216,38
226217,38
226218,38
226219,38
226220,38
226221,38
226222,30
226223,30
226224,30
226225,30
226226,30
226227,13
226228,13
226229,13
226230,13
226231,0
226232,0
226233,0
226234,0
226235,1
226236,1
226237,1
226238,1
226239,1
226240,1
226241,19
226242,19
226243,19
226244,19
226245,19
226246,19
226247,19
226248,19
226249,18
226250,38
226251,38
226252,27
226253,14
226254,17
226255,14
226256,14
226257,1
226258,0
226259,0
226260,0
226261,1
226262,38
226263,38
226264,33
226265,33
226266,33
226267,33
226268,33
226269,33
226270,33
226271,33
226272,33
226273,33
226274,0
226275,0
226276,0
226277,0
226278,0
226279,0
226280,0
226281,0
226282,0
226283,38
226284,38
226285,38
226286,38
226287,38
226288,38
226289,38
226290,30
226291,30
226292,30
226293,29
226294,29
226295,29
226296,29
226297,1
226298,1
226299,1
226300,1
226301,2
226302,12
226303,12
226304,12
226305,12
226306,12
226307,12
226308,12
226309,12
226310,31
226311,31
226312,36
226313,36
226314,36
226315,36
226316,36
226317,36
226318,0
226319,0
226320,0
226321,5
226322,0
226323,5
226324,5
226325,16
226326,38
226327,38
226328,27
226329,27
226330,27
226331,13
226332,13
226333,13
226334,13
226335,0
226336,0
226337,1
226338,1
226339,1
226340,1
226341,38
226342,38
226343,38
226344,38
226345,21
226346,21
226347,21
226348,21
226349,21
226350,22
226351,38
226352,38
226353,38
226354,38
226355,38
226356,38
226357,38
226358,38
226359,38
226360,2
226361,2
226362,2
226363,2
226364,2
226365,2
226366,2
226367,2
226368,2
226369,19
226370,19
226371,19
226372,19
226373,19
226374,38
226375,38
226376,38
226377,38
226378,38
226379,38
226380,29
226381,29
226382,29
226383,29
226384,29
226385,1
226386,1
226387,1
226388,1
226389,1
226390,1
226391,1
226392,38
226393,38
226394,38
226395,38
226396,38
226397,21
226398,21
226399,21
226400,21
226401,22
226402,22
226403,38
226404,38
226405,38
226406,38
226407,38
226408,38
226409,1
226410,5
226411,5
226412,5
226413,5
226414,5
226415,5
226416,5
226417,5
226418,5
226419,5
226420,5
226421,5
226422,38
226423,38
226424,37
226425,38
226426,37
226427,28
226428,28
226429,28
226430,28
226431,13
226432,16
226433,16
226434,16
226435,16
226436,7
226437,7
226438,7
226439,7
226440,7
226441,7
226442,7
226443,7
226444,7
226445,7
226446,7
226447,7
226448,7
226449,7
226450,7
226451,38
226452,38
226453,38
226454,38
226455,38
226456,38
226457,38
226458,38
226459,38
226460,29
226461,29
226462,29
226463,30
226464,30
226465,30
226466,30
226467,30
226468,1
226469,1
226470,1
226471,1
226472,1
226473,19
226474,19
226475,19
226476,19
226477,19
226478,1
226479,1
226480,1
226481,1
226482,1
226483,1
226484,38
226485,38
226486,38
226487,38
226488,38
226489,27
226490,27
226491,7
226492,7
226493,7
226494,7
226495,7
226496,7
226497,7
226498,7
226499,14
226500,14
226501,14
226502,14
226503,14
226504,38
226505,38
226506,19
226507,19
226508,19
226509,19
226510,19
226511,19
226512,19
226513,19
226514,19
226515,19
226516,38
226517,38
226518,22
226519,22
226520,21
226521,21
226522,21
226523,21
226524,21
226525,21
226526,21
226527,21
226528,5
226529,12
226530,12
226531,12
226532,12
226533,12
226534,12
226535,12
226536,12
226537,12
226538,12
226539,32
226540,37
226541,37
226542,37
226543,37
226544,37
226545,14
226546,14
226547,14
226548,1
226549,1
226550,1
226551,1
226552,19
226553,19
226554,19
226555,19
226556,19
226557,19
226558,19
226559,19
226560,19
226561,38
226562,38
226563,38
226564,38
226565,38
226566,38
226567,38
226568,25
226569,2
226570,2
226571,2
226572,2
226573,2
226574,2
226575,2
226576,2
226577,2
226578,38
226579,38
226580,38
226581,38
226582,30
226583,30
226584,30
226585,30
226586,17
226587,17
226588,17
226589,17
226590,14
226591,14
226592,14
226593,14
226594,14
226595,14
226596,14
226597,14
226598,8
226599,8
226600,8
226601,8
226602,1
226603,1
226604,38
226605,38
226606,38
226607,38
226608,38
226609,38
226610,29
226611,29
226612,29
226613,29
226614,17
226615,17
226616,17
226617,17
226618,17
226619,38
226620,38
226621,38
226622,38
226623,38
226624,38
226625,30
226626,30
226627,30
226628,30
226629,30
226630,30
226631,13
226632,13
226633,13
226634,13
226635,8
226636,2
226637,2
226638,2
226639,2
226640,2
226641,2
226642,2
226643,2
226644,3
226645,3
226646,35
226647,36
226648,36
226649,36
226650,36
226651,36
226652,36
226653,36
226654,36
226655,36
226656,1
226657,5
226658,5
226659,1
226660,18
226661,19
226662,18
226663,18
226664,18
226665,18
226666,18
226667,19
226668,19
226669,38
226670,36
226671,36
226672,35
226673,35
226674,22
226675,36
226676,36
226677,33
226678,33
226679,33
226680,33
226681,33
226682,33
226683,17
226684,17
226685,17
226686,17
226687,17
226688,17
226689,38
226690,38
226691,38
226692,38
226693,38
226694,38
226695,38
226696,38
226697,38
226698,38
226699,7
226700,7
226701,7
226702,7
226703,7
226704,7
226705,7
226706,7
226707,7
226708,7
226709,7
226710,7
226711,7
226712,7
226713,7
226714,7
226715,7
226716,7
226717,7
226718,7
226719,13
226720,13
226721,13
226722,13
226723,13
226724,13
226725,13
226726,13
226727,13
226728,20
226729,38
226730,38
226731,38
226732,38
226733,38
226734,38
226735,38
226736,38
226737,38
226738,38
226739,38
226740,38
226741,13
226742,13
226743,4
226744,7
226745,7
226746,7
226747,7
226748,13
226749,13
226750,19
226751,19
226752,19
226753,13
226754,13
226755,4
226756,4
226757,4
226758,4
226759,4
226760,4
226761,23
226762,23
226763,23
226764,23
226765,23
226766,1
226767,1
226768,1
226769,1
226770,1
226771,1
226772,1
226773,1
226774,1
226775,8
226776,0
226777,8
226778,0
226779,1
226780,0
226781,0
226782,0
226783,0
226784,38
226785,38
226786,0
226787,38
226788,36
226789,22
226790,35
226791,35
226792,31
226793,31
226794,31
226795,31
226796,31
226797,31
226798,36
226799,36
226800,36
226801,36
226802,36
226803,37
226804,37
226805,37
226806,37
226807,37
226808,0
226809,0
226810,0
226811,0
226812,0
226813,0
226814,0
226815,0
226816,0
226817,0
226818,0
226819,0
226820,0
226821,0
226822,0
226823,0
226824,16
226825,16
226826,16
226827,16
226828,16
226829,16
226830,16
226831,16
226832,12
226833,12
226834,1
226835,1
226836,1
226837,13
226838,13
226839,13
226840,13
226841,13
226842,2
226843,2
226844,2
226845,4
226846,4
226847,4
226848,16
226849,16
226850,16
226851,16
226852,16
226853,13
226854,13
226855,13
226856,3
226857,3
226858,3
226859,3
226860,2
226861,3
226862,3
226863,3
226864,3
226865,3
226866,3
226867,3
226868,11
226869,11
226870,11
226871,11
226872,11
226873,11
226874,11
226875,11
226876,11
226877,11
226878,38
226879,38
226880,38
226881,38
226882,38
226883,38
226884,38
226885,38
226886,38
226887,4
226888,4
226889,4
226890,4
226891,7
226892,14
226893,14
226894,14
226895,14
226896,14
226897,14
226898,14
226899,14
226900,14
226901,14
226902,14
226903,14
226904,14
226905,14
226906,3
226907,2
226908,2
226909,3
226910,3
226911,3
226912,3
226913,2
226914,2
226915,2
226916,17
226917,17
